     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
    993605,       273,         0,  1345.3,bposd_owd_45_Z,d97c53517f5bb3f73ff93c4f2e5006c6bdc2daa7cc8eec496999786d8344d128,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":2,""num_checks"":45,""window"":3},""decodings"":2,""distance"":10,""p"":0.0015,""pauli"":""Z"",""rounds"":3,""window"":3}",
    291461,       297,         0,   650.0,bposd_owd_45_Z,c853de11cfe7efbeb8ab426b069f9fbad99a879bcdd47c62eef8d2ef6b09f9c3,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":2,""num_checks"":45,""window"":3},""decodings"":2,""distance"":10,""p"":0.002,""pauli"":""Z"",""rounds"":3,""window"":3}",
    450924,       250,         0,  2412.1,bposd_owd_45_Z,527b3e1566ad1c53887ab721040b02e0f9d25cb88dfffe0632d3992ca497ea41,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":5,""num_checks"":45,""window"":3},""decodings"":5,""distance"":10,""p"":0.0015,""pauli"":""Z"",""rounds"":6,""window"":3}",
    118756,       272,         0,  1073.0,bposd_owd_45_Z,4c30487670347326009883a1768e234d7a77465f13d2dbe54b85fb874a0d0a69,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":5,""num_checks"":45,""window"":3},""decodings"":5,""distance"":10,""p"":0.002,""pauli"":""Z"",""rounds"":6,""window"":3}",
    274869,       265,         0,  2672.4,bposd_owd_45_Z,d877a7100e1d8b103a9777f33e923a67544a87d090549164e00cab6af81a19ad,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":8,""num_checks"":45,""window"":3},""decodings"":8,""distance"":10,""p"":0.0015,""pauli"":""Z"",""rounds"":9,""window"":3}",
     72172,       259,         0,  1135.4,bposd_owd_45_Z,befc115f4e6b14b1e3f008b2637eede33f70b30e100db6115fc9ecc21dcf739f,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":8,""num_checks"":45,""window"":3},""decodings"":8,""distance"":10,""p"":0.002,""pauli"":""Z"",""rounds"":9,""window"":3}",
    196513,       276,         0,  2684.8,bposd_owd_45_Z,e70a00c2ab321ea865caf1bd69698cd6cfded4752a310153a6d5056acd71fa11,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":11,""num_checks"":45,""window"":3},""decodings"":11,""distance"":10,""p"":0.0015,""pauli"":""Z"",""rounds"":12,""window"":3}",
     53345,       254,         0,  1191.2,bposd_owd_45_Z,7b7fd93e34890fa42e62526ed45c80178c9947ce5bc767260d47695f174c1d6c,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":11,""num_checks"":45,""window"":3},""decodings"":11,""distance"":10,""p"":0.002,""pauli"":""Z"",""rounds"":12,""window"":3}",
    164188,       260,         0,  2909.6,bposd_owd_45_Z,d8b88ba2aff5d6e3fa2173a6509fa29bf6dce2b5a16349fc2a0117279a5cb0a1,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":14,""num_checks"":45,""window"":3},""decodings"":14,""distance"":10,""p"":0.0015,""pauli"":""Z"",""rounds"":15,""window"":3}",
     40513,       258,         0,  1194.4,bposd_owd_45_Z,6bb3c22a9f4a7ee47bd510007af6010027ad2419ffa12aaf25151754ffdae327,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":14,""num_checks"":45,""window"":3},""decodings"":14,""distance"":10,""p"":0.002,""pauli"":""Z"",""rounds"":15,""window"":3}",
    144293,       262,         0,  3212.8,bposd_owd_45_Z,c76b128079dfbaddf09b210244427675b4354694e7e84bf30b5601fd189d03ae,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":17,""num_checks"":45,""window"":3},""decodings"":17,""distance"":10,""p"":0.0015,""pauli"":""Z"",""rounds"":18,""window"":3}",
     46196,       316,         0,  1696.3,bposd_owd_45_Z,895a7f007a36af8e91b8634c41eb4e89882e887eabfd3eee74ccb9700d531c8f,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":17,""num_checks"":45,""window"":3},""decodings"":17,""distance"":10,""p"":0.002,""pauli"":""Z"",""rounds"":18,""window"":3}",
    137834,       331,         0,  3807.0,bposd_owd_45_Z,91d9e7776bc83839ea841d2489a8c574f05b20b1aec4236d536ce15064f35f3b,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":20,""num_checks"":45,""window"":3},""decodings"":20,""distance"":10,""p"":0.0015,""pauli"":""Z"",""rounds"":21,""window"":3}",
     29716,       253,         0,  1294.8,bposd_owd_45_Z,465e4a4806cda01165b11c0d7dfced75a58f8e5371a64c2cc78a6e1366f7522b,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":20,""num_checks"":45,""window"":3},""decodings"":20,""distance"":10,""p"":0.002,""pauli"":""Z"",""rounds"":21,""window"":3}",
     94002,       252,         0,  2774.3,bposd_owd_45_Z,6499fa0d748a7457e95ad92c4319c1c9e458eb5d06d03ee9328259f955dcd9ae,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":23,""num_checks"":45,""window"":3},""decodings"":23,""distance"":10,""p"":0.0015,""pauli"":""Z"",""rounds"":24,""window"":3}",
     23445,       255,         0,  1193.5,bposd_owd_45_Z,1bf2fc99df8158c56dac837446e5d7f7ca4ba856d1932c347a7e5faae27d40dd,"{""code_name"":""90_8_10"",""commit"":1,""decoder"":""bposd"",""decoder_args"":{""commit"":1,""decoder_config"":{""bp_method"":""ms"",""max_iter"":1000,""osd_method"":""osd_0"",""schedule"":""parallel""},""decodings"":23,""num_checks"":45,""window"":3},""decodings"":23,""distance"":10,""p"":0.002,""pauli"":""Z"",""rounds"":24,""window"":3}",
